Date,Country,TotalCases,TotalDeaths,TotalRecovered
2020-04-10,Burkina Faso,1158,54.0,961.0
2020-04-11,Burkina Faso,1158,54.0,961.0
2020-04-12,Burkina Faso,1158,54.0,961.0
2020-04-13,Burkina Faso,1158,54.0,961.0
2020-04-14,Burkina Faso,1158,54.0,961.0
2020-04-15,Burkina Faso,1158,54.0,961.0
2020-04-16,Burkina Faso,1158,54.0,961.0
2020-04-17,Burkina Faso,1158,54.0,961.0
2020-04-18,Burkina Faso,1158,54.0,961.0
2020-04-19,Burkina Faso,1158,54.0,961.0
2020-04-20,Burkina Faso,1158,54.0,961.0
2020-04-21,Burkina Faso,1158,54.0,961.0
2020-04-22,Burkina Faso,1158,54.0,961.0
2020-04-23,Burkina Faso,1158,54.0,961.0
2020-04-24,Burkina Faso,1158,54.0,961.0
2020-04-25,Burkina Faso,1158,54.0,961.0
2020-04-26,Burkina Faso,1158,54.0,961.0
2020-04-27,Burkina Faso,1158,54.0,961.0
2020-04-28,Burkina Faso,1158,54.0,961.0
2020-04-29,Burkina Faso,1158,54.0,961.0
2020-04-30,Burkina Faso,1158,54.0,961.0
2020-05-01,Burkina Faso,1158,54.0,961.0
2020-05-02,Burkina Faso,1158,54.0,961.0
2020-05-03,Burkina Faso,1158,54.0,961.0
2020-05-04,Burkina Faso,1158,54.0,961.0
2020-05-05,Burkina Faso,1158,54.0,961.0
2020-05-06,Burkina Faso,1158,54.0,961.0
2020-05-07,Burkina Faso,1158,54.0,961.0
2020-05-08,Burkina Faso,1158,54.0,961.0
2020-05-09,Burkina Faso,1158,54.0,961.0
2020-05-10,Burkina Faso,1158,54.0,961.0
2020-05-11,Burkina Faso,1158,54.0,961.0
2020-05-12,Burkina Faso,1158,54.0,961.0
2020-05-13,Burkina Faso,1158,54.0,961.0
2020-05-14,Burkina Faso,1158,54.0,961.0
2020-05-15,Burkina Faso,1158,54.0,961.0
2020-05-16,Burkina Faso,1158,54.0,961.0
2020-05-17,Burkina Faso,1158,54.0,961.0
2020-05-18,Burkina Faso,1158,54.0,961.0
2020-05-19,Burkina Faso,1158,54.0,961.0
2020-05-20,Burkina Faso,1158,54.0,961.0
2020-05-21,Burkina Faso,1158,54.0,961.0
2020-05-22,Burkina Faso,1158,54.0,961.0
2020-05-23,Burkina Faso,1158,54.0,961.0
2020-05-24,Burkina Faso,1158,54.0,961.0
2020-05-25,Burkina Faso,1158,54.0,961.0
2020-05-26,Burkina Faso,1158,54.0,961.0
2020-05-27,Burkina Faso,1158,54.0,961.0
2020-05-28,Burkina Faso,1158,54.0,961.0
2020-05-29,Burkina Faso,1158,54.0,961.0
2020-05-30,Burkina Faso,1158,54.0,961.0
2020-05-31,Burkina Faso,1158,54.0,961.0
2020-06-01,Burkina Faso,1158,54.0,961.0
2020-06-02,Burkina Faso,1158,54.0,961.0
2020-06-03,Burkina Faso,1158,54.0,961.0
2020-06-04,Burkina Faso,1158,54.0,961.0
2020-06-05,Burkina Faso,1158,54.0,961.0
2020-06-06,Burkina Faso,1158,54.0,961.0
2020-06-07,Burkina Faso,1158,54.0,961.0
2020-06-08,Burkina Faso,1158,54.0,961.0
2020-06-09,Burkina Faso,1158,54.0,961.0
2020-06-10,Burkina Faso,1158,54.0,961.0
2020-06-11,Burkina Faso,1158,54.0,961.0
2020-06-12,Burkina Faso,1158,54.0,961.0
2020-06-13,Burkina Faso,1158,54.0,961.0
2020-06-14,Burkina Faso,1158,54.0,961.0
2020-06-15,Burkina Faso,1158,54.0,961.0
2020-06-16,Burkina Faso,1158,54.0,961.0
2020-06-17,Burkina Faso,1158,54.0,961.0
2020-06-18,Burkina Faso,1158,54.0,961.0
2020-06-19,Burkina Faso,1158,54.0,961.0
2020-06-20,Burkina Faso,1158,54.0,961.0
2020-06-21,Burkina Faso,1158,54.0,961.0
2020-06-22,Burkina Faso,1158,54.0,961.0
2020-06-23,Burkina Faso,1158,54.0,961.0
2020-06-24,Burkina Faso,1158,54.0,961.0
2020-06-25,Burkina Faso,1158,54.0,961.0
2020-06-26,Burkina Faso,1158,54.0,961.0
2020-06-27,Burkina Faso,1158,54.0,961.0
2020-06-28,Burkina Faso,1158,54.0,961.0
2020-06-29,Burkina Faso,1158,54.0,961.0
2020-06-30,Burkina Faso,1158,54.0,961.0
2020-07-01,Burkina Faso,1158,54.0,961.0
2020-07-02,Burkina Faso,1158,54.0,961.0
2020-07-03,Burkina Faso,1158,54.0,961.0
2020-07-04,Burkina Faso,1158,54.0,961.0
2020-07-05,Burkina Faso,1158,54.0,961.0
2020-07-06,Burkina Faso,1158,54.0,961.0
2020-07-07,Burkina Faso,1158,54.0,961.0
2020-07-08,Burkina Faso,1158,54.0,961.0
2020-07-09,Burkina Faso,1158,54.0,961.0
2020-07-10,Burkina Faso,1158,54.0,961.0
2020-07-11,Burkina Faso,1158,54.0,961.0
2020-07-12,Burkina Faso,1158,54.0,961.0
2020-07-13,Burkina Faso,1158,54.0,961.0
2020-07-14,Burkina Faso,1158,54.0,961.0
2020-07-15,Burkina Faso,1158,54.0,961.0
2020-07-16,Burkina Faso,1158,54.0,961.0
2020-07-17,Burkina Faso,1158,54.0,961.0
2020-07-18,Burkina Faso,1158,54.0,961.0
2020-07-19,Burkina Faso,1158,54.0,961.0
2020-07-20,Burkina Faso,1158,54.0,961.0
2020-07-21,Burkina Faso,1158,54.0,961.0
2020-07-22,Burkina Faso,1158,54.0,961.0
2020-07-23,Burkina Faso,1158,54.0,961.0
2020-07-24,Burkina Faso,1158,54.0,961.0
2020-07-25,Burkina Faso,1158,54.0,961.0
2020-07-26,Burkina Faso,1158,54.0,961.0
2020-07-27,Burkina Faso,1158,54.0,961.0
2020-01-22,Burundi,395,1.0,304.0
2020-01-23,Burundi,395,1.0,304.0
2020-01-24,Burundi,395,1.0,304.0
2020-01-25,Burundi,395,1.0,304.0
2020-01-26,Burundi,395,1.0,304.0
2020-01-27,Burundi,395,1.0,304.0
2020-01-28,Burundi,395,1.0,304.0
2020-01-29,Burundi,395,1.0,304.0
2020-01-30,Burundi,395,1.0,304.0
2020-01-31,Burundi,395,1.0,304.0
2020-02-01,Burundi,395,1.0,304.0
2020-02-02,Burundi,395,1.0,304.0
2020-02-03,Burundi,395,1.0,304.0
2020-02-04,Burundi,395,1.0,304.0
2020-02-05,Burundi,395,1.0,304.0
2020-02-06,Burundi,395,1.0,304.0
2020-02-07,Burundi,395,1.0,304.0
2020-02-08,Burundi,395,1.0,304.0
2020-02-09,Burundi,395,1.0,304.0
2020-02-10,Burundi,395,1.0,304.0
2020-02-11,Burundi,395,1.0,304.0
2020-02-12,Burundi,395,1.0,304.0
2020-02-13,Burundi,395,1.0,304.0
2020-02-14,Burundi,395,1.0,304.0
2020-02-15,Burundi,395,1.0,304.0
2020-02-16,Burundi,395,1.0,304.0
2020-02-17,Burundi,395,1.0,304.0
2020-02-18,Burundi,395,1.0,304.0
2020-02-19,Burundi,395,1.0,304.0
2020-02-20,Burundi,395,1.0,304.0
2020-02-21,Burundi,395,1.0,304.0
2020-02-22,Burundi,395,1.0,304.0
2020-02-23,Burundi,395,1.0,304.0
2020-02-24,Burundi,395,1.0,304.0
2020-02-25,Burundi,395,1.0,304.0
2020-02-26,Burundi,395,1.0,304.0
2020-02-27,Burundi,395,1.0,304.0
2020-02-28,Burundi,395,1.0,304.0
2020-02-29,Burundi,395,1.0,304.0
2020-03-01,Burundi,395,1.0,304.0
2020-03-02,Burundi,395,1.0,304.0
2020-03-03,Burundi,395,1.0,304.0
2020-03-04,Burundi,395,1.0,304.0
2020-03-05,Burundi,395,1.0,304.0
2020-03-06,Burundi,395,1.0,304.0
2020-03-07,Burundi,395,1.0,304.0
2020-03-08,Burundi,395,1.0,304.0
2020-03-09,Burundi,395,1.0,304.0
2020-03-10,Burundi,395,1.0,304.0
2020-03-11,Burundi,395,1.0,304.0
2020-03-12,Burundi,395,1.0,304.0
2020-03-13,Burundi,395,1.0,304.0
2020-03-14,Burundi,395,1.0,304.0
2020-03-15,Burundi,395,1.0,304.0
2020-03-16,Burundi,395,1.0,304.0
2020-03-17,Burundi,395,1.0,304.0
2020-03-18,Burundi,395,1.0,304.0
2020-03-19,Burundi,395,1.0,304.0
2020-03-20,Burundi,395,1.0,304.0
2020-03-21,Burundi,395,1.0,304.0
2020-03-22,Burundi,395,1.0,304.0
2020-03-23,Burundi,395,1.0,304.0
2020-03-24,Burundi,395,1.0,304.0
2020-03-25,Burundi,395,1.0,304.0
2020-03-26,Burundi,395,1.0,304.0
2020-03-27,Burundi,395,1.0,304.0
2020-03-28,Burundi,395,1.0,304.0
2020-03-29,Burundi,395,1.0,304.0
2020-03-30,Burundi,395,1.0,304.0
2020-03-31,Burundi,395,1.0,304.0
2020-04-01,Burundi,395,1.0,304.0
2020-04-02,Burundi,395,1.0,304.0
2020-04-03,Burundi,395,1.0,304.0
2020-04-04,Burundi,395,1.0,304.0
2020-04-05,Burundi,395,1.0,304.0
2020-04-06,Burundi,395,1.0,304.0
2020-04-07,Burundi,395,1.0,304.0
2020-04-08,Burundi,395,1.0,304.0
2020-04-09,Burundi,395,1.0,304.0
2020-04-10,Burundi,395,1.0,304.0
2020-04-11,Burundi,395,1.0,304.0
2020-04-12,Burundi,395,1.0,304.0
2020-04-13,Burundi,395,1.0,304.0
2020-04-14,Burundi,395,1.0,304.0
2020-04-15,Burundi,395,1.0,304.0
2020-04-16,Burundi,395,1.0,304.0
2020-04-17,Burundi,395,1.0,304.0
2020-04-18,Burundi,395,1.0,304.0
2020-04-19,Burundi,395,1.0,304.0
2020-04-20,Burundi,395,1.0,304.0
2020-04-21,Burundi,395,1.0,304.0
2020-04-22,Burundi,395,1.0,304.0
2020-04-23,Burundi,395,1.0,304.0
2020-04-24,Burundi,395,1.0,304.0
2020-04-25,Burundi,395,1.0,304.0
2020-04-26,Burundi,395,1.0,304.0
2020-04-27,Burundi,395,1.0,304.0
2020-04-28,Burundi,395,1.0,304.0
2020-04-29,Burundi,395,1.0,304.0
2020-04-30,Burundi,395,1.0,304.0
2020-05-01,Burundi,395,1.0,304.0
2020-05-02,Burundi,395,1.0,304.0
2020-05-03,Burundi,395,1.0,304.0
2020-05-04,Burundi,395,1.0,304.0
2020-05-05,Burundi,395,1.0,304.0
2020-05-06,Burundi,395,1.0,304.0
2020-05-07,Burundi,395,1.0,304.0
2020-05-08,Burundi,395,1.0,304.0
2020-05-09,Burundi,395,1.0,304.0
2020-05-10,Burundi,395,1.0,304.0
2020-05-11,Burundi,395,1.0,304.0
2020-05-12,Burundi,395,1.0,304.0
2020-05-13,Burundi,395,1.0,304.0
2020-05-14,Burundi,395,1.0,304.0
2020-05-15,Burundi,395,1.0,304.0
2020-05-16,Burundi,395,1.0,304.0
2020-05-17,Burundi,395,1.0,304.0
2020-05-18,Burundi,395,1.0,304.0
2020-05-19,Burundi,395,1.0,304.0
2020-05-20,Burundi,395,1.0,304.0
2020-05-21,Burundi,395,1.0,304.0
2020-05-22,Burundi,395,1.0,304.0
2020-05-23,Burundi,395,1.0,304.0
2020-05-24,Burundi,395,1.0,304.0
2020-05-25,Burundi,395,1.0,304.0
2020-05-26,Burundi,395,1.0,304.0
2020-05-27,Burundi,395,1.0,304.0
2020-05-28,Burundi,395,1.0,304.0
2020-05-29,Burundi,395,1.0,304.0
2020-05-30,Burundi,395,1.0,304.0
2020-05-31,Burundi,395,1.0,304.0
2020-06-01,Burundi,395,1.0,304.0
2020-06-02,Burundi,395,1.0,304.0
2020-06-03,Burundi,395,1.0,304.0
2020-06-04,Burundi,395,1.0,304.0
2020-06-05,Burundi,395,1.0,304.0
2020-06-06,Burundi,395,1.0,304.0
2020-06-07,Burundi,395,1.0,304.0
2020-06-08,Burundi,395,1.0,304.0
2020-06-09,Burundi,395,1.0,304.0
2020-06-10,Burundi,395,1.0,304.0
2020-06-11,Burundi,395,1.0,304.0
2020-06-12,Burundi,395,1.0,304.0
2020-06-13,Burundi,395,1.0,304.0
2020-06-14,Burundi,395,1.0,304.0
2020-06-15,Burundi,395,1.0,304.0
2020-06-16,Burundi,395,1.0,304.0
2020-06-17,Burundi,395,1.0,304.0
2020-06-18,Burundi,395,1.0,304.0
2020-06-19,Burundi,395,1.0,304.0
2020-06-20,Burundi,395,1.0,304.0
2020-06-21,Burundi,395,1.0,304.0
2020-06-22,Burundi,395,1.0,304.0
2020-06-23,Burundi,395,1.0,304.0
2020-06-24,Burundi,395,1.0,304.0
2020-06-25,Burundi,395,1.0,304.0
2020-06-26,Burundi,395,1.0,304.0
2020-06-27,Burundi,395,1.0,304.0
2020-06-28,Burundi,395,1.0,304.0
2020-06-29,Burundi,395,1.0,304.0
2020-06-30,Burundi,395,1.0,304.0
2020-07-01,Burundi,395,1.0,304.0
2020-07-02,Burundi,395,1.0,304.0
2020-07-03,Burundi,395,1.0,304.0
2020-07-04,Burundi,395,1.0,304.0
2020-07-05,Burundi,395,1.0,304.0
2020-07-06,Burundi,395,1.0,304.0
2020-07-07,Burundi,395,1.0,304.0
2020-07-08,Burundi,395,1.0,304.0
2020-07-09,Burundi,395,1.0,304.0
2020-07-10,Burundi,395,1.0,304.0
2020-07-11,Burundi,395,1.0,304.0
2020-07-12,Burundi,395,1.0,304.0
2020-07-13,Burundi,395,1.0,304.0
2020-07-14,Burundi,395,1.0,304.0
2020-07-15,Burundi,395,1.0,304.0
2020-07-16,Burundi,395,1.0,304.0
2020-07-17,Burundi,395,1.0,304.0
2020-07-18,Burundi,395,1.0,304.0
2020-07-19,Burundi,395,1.0,304.0
2020-07-20,Burundi,395,1.0,304.0
2020-07-21,Burundi,395,1.0,304.0
2020-07-22,Burundi,395,1.0,304.0
2020-07-23,Burundi,395,1.0,304.0
2020-07-24,Burundi,395,1.0,304.0
2020-07-25,Burundi,395,1.0,304.0
2020-07-26,Burundi,395,1.0,304.0
2020-07-27,Burundi,395,1.0,304.0
2020-01-22,Cabo Verde,2734,27.0,2010.0
2020-01-23,Cabo Verde,2734,27.0,2010.0
2020-01-24,Cabo Verde,2734,27.0,2010.0
2020-01-25,Cabo Verde,2734,27.0,2010.0
2020-01-26,Cabo Verde,2734,27.0,2010.0
2020-01-27,Cabo Verde,2734,27.0,2010.0
2020-01-28,Cabo Verde,2734,27.0,2010.0
2020-01-29,Cabo Verde,2734,27.0,2010.0
2020-01-30,Cabo Verde,2734,27.0,2010.0
2020-01-31,Cabo Verde,2734,27.0,2010.0
2020-02-01,Cabo Verde,2734,27.0,2010.0
2020-02-02,Cabo Verde,2734,27.0,2010.0
2020-02-03,Cabo Verde,2734,27.0,2010.0
2020-02-04,Cabo Verde,2734,27.0,2010.0
2020-02-05,Cabo Verde,2734,27.0,2010.0
2020-02-06,Cabo Verde,2734,27.0,2010.0
2020-02-07,Cabo Verde,2734,27.0,2010.0
2020-02-08,Cabo Verde,2734,27.0,2010.0
2020-02-09,Cabo Verde,2734,27.0,2010.0
2020-02-10,Cabo Verde,2734,27.0,2010.0
2020-02-11,Cabo Verde,2734,27.0,2010.0
2020-02-12,Cabo Verde,2734,27.0,2010.0
2020-02-13,Cabo Verde,2734,27.0,2010.0
2020-02-14,Cabo Verde,2734,27.0,2010.0
2020-02-15,Cabo Verde,2734,27.0,2010.0
2020-02-16,Cabo Verde,2734,27.0,2010.0
2020-02-17,Cabo Verde,2734,27.0,2010.0
2020-02-18,Cabo Verde,2734,27.0,2010.0
2020-02-19,Cabo Verde,2734,27.0,2010.0
2020-02-20,Cabo Verde,2734,27.0,2010.0
2020-02-21,Cabo Verde,2734,27.0,2010.0
2020-02-22,Cabo Verde,2734,27.0,2010.0
2020-02-23,Cabo Verde,2734,27.0,2010.0
2020-02-24,Cabo Verde,2734,27.0,2010.0
2020-02-25,Cabo Verde,2734,27.0,2010.0
2020-02-26,Cabo Verde,2734,27.0,2010.0
2020-02-27,Cabo Verde,2734,27.0,2010.0
2020-02-28,Cabo Verde,2734,27.0,2010.0
2020-02-29,Cabo Verde,2734,27.0,2010.0
2020-03-01,Cabo Verde,2734,27.0,2010.0
2020-03-02,Cabo Verde,2734,27.0,2010.0
2020-03-03,Cabo Verde,2734,27.0,2010.0
2020-03-04,Cabo Verde,2734,27.0,2010.0
2020-03-05,Cabo Verde,2734,27.0,2010.0
2020-03-06,Cabo Verde,2734,27.0,2010.0
2020-03-07,Cabo Verde,2734,27.0,2010.0
2020-03-08,Cabo Verde,2734,27.0,2010.0
2020-03-09,Cabo Verde,2734,27.0,2010.0
2020-03-10,Cabo Verde,2734,27.0,2010.0
2020-03-11,Cabo Verde,2734,27.0,2010.0
2020-03-12,Cabo Verde,2734,27.0,2010.0
2020-03-13,Cabo Verde,2734,27.0,2010.0
2020-03-14,Cabo Verde,2734,27.0,2010.0
2020-03-15,Cabo Verde,2734,27.0,2010.0
2020-03-16,Cabo Verde,2734,27.0,2010.0
2020-03-17,Cabo Verde,2734,27.0,2010.0
2020-03-18,Cabo Verde,2734,27.0,2010.0
2020-03-19,Cabo Verde,2734,27.0,2010.0
2020-03-20,Cabo Verde,2734,27.0,2010.0
2020-03-21,Cabo Verde,2734,27.0,2010.0
2020-03-22,Cabo Verde,2734,27.0,2010.0
2020-03-23,Cabo Verde,2734,27.0,2010.0
2020-03-24,Cabo Verde,2734,27.0,2010.0
2020-03-25,Cabo Verde,2734,27.0,2010.0
2020-03-26,Cabo Verde,2734,27.0,2010.0
2020-03-27,Cabo Verde,2734,27.0,2010.0
2020-03-28,Cabo Verde,2734,27.0,2010.0
2020-03-29,Cabo Verde,2734,27.0,2010.0
2020-03-30,Cabo Verde,2734,27.0,2010.0
2020-03-31,Cabo Verde,2734,27.0,2010.0
2020-04-01,Cabo Verde,2734,27.0,2010.0
2020-04-02,Cabo Verde,2734,27.0,2010.0
2020-04-03,Cabo Verde,2734,27.0,2010.0
2020-04-04,Cabo Verde,2734,27.0,2010.0
2020-04-05,Cabo Verde,2734,27.0,2010.0
2020-04-06,Cabo Verde,2734,27.0,2010.0
2020-04-07,Cabo Verde,2734,27.0,2010.0
2020-04-08,Cabo Verde,2734,27.0,2010.0
2020-04-09,Cabo Verde,2734,27.0,2010.0
2020-04-10,Cabo Verde,2734,27.0,2010.0
2020-04-11,Cabo Verde,2734,27.0,2010.0
2020-04-12,Cabo Verde,2734,27.0,2010.0
2020-04-13,Cabo Verde,2734,27.0,2010.0
2020-04-14,Cabo Verde,2734,27.0,2010.0
2020-04-15,Cabo Verde,2734,27.0,2010.0
2020-04-16,Cabo Verde,2734,27.0,2010.0
2020-04-17,Cabo Verde,2734,27.0,2010.0
2020-04-18,Cabo Verde,2734,27.0,2010.0
2020-04-19,Cabo Verde,2734,27.0,2010.0
2020-04-20,Cabo Verde,2734,27.0,2010.0
2020-04-21,Cabo Verde,2734,27.0,2010.0
2020-04-22,Cabo Verde,2734,27.0,2010.0
2020-04-23,Cabo Verde,2734,27.0,2010.0
2020-04-24,Cabo Verde,2734,27.0,2010.0
2020-04-25,Cabo Verde,2734,27.0,2010.0
2020-04-26,Cabo Verde,2734,27.0,2010.0
2020-04-27,Cabo Verde,2734,27.0,2010.0
2020-04-28,Cabo Verde,2734,27.0,2010.0
2020-04-29,Cabo Verde,2734,27.0,2010.0
2020-04-30,Cabo Verde,2734,27.0,2010.0
2020-05-01,Cabo Verde,2734,27.0,2010.0
2020-05-02,Cabo Verde,2734,27.0,2010.0
2020-05-03,Cabo Verde,2734,27.0,2010.0
2020-05-04,Cabo Verde,2734,27.0,2010.0
2020-05-05,Cabo Verde,2734,27.0,2010.0
2020-05-06,Cabo Verde,2734,27.0,2010.0
2020-05-07,Cabo Verde,2734,27.0,2010.0
2020-05-08,Cabo Verde,2734,27.0,2010.0
2020-05-09,Cabo Verde,2734,27.0,2010.0
2020-05-10,Cabo Verde,2734,27.0,2010.0
2020-05-11,Cabo Verde,2734,27.0,2010.0
2020-05-12,Cabo Verde,2734,27.0,2010.0
2020-05-13,Cabo Verde,2734,27.0,2010.0
2020-05-14,Cabo Verde,2734,27.0,2010.0
2020-05-15,Cabo Verde,2734,27.0,2010.0
2020-05-16,Cabo Verde,2734,27.0,2010.0
2020-05-17,Cabo Verde,2734,27.0,2010.0
2020-05-18,Cabo Verde,2734,27.0,2010.0
2020-05-19,Cabo Verde,2734,27.0,2010.0
2020-05-20,Cabo Verde,2734,27.0,2010.0
2020-05-21,Cabo Verde,2734,27.0,2010.0
2020-05-22,Cabo Verde,2734,27.0,2010.0
2020-05-23,Cabo Verde,2734,27.0,2010.0
2020-05-24,Cabo Verde,2734,27.0,2010.0
2020-05-25,Cabo Verde,2734,27.0,2010.0
2020-05-26,Cabo Verde,2734,27.0,2010.0
2020-05-27,Cabo Verde,2734,27.0,2010.0
2020-05-28,Cabo Verde,2734,27.0,2010.0
2020-05-29,Cabo Verde,2734,27.0,2010.0
2020-05-30,Cabo Verde,2734,27.0,2010.0
2020-05-31,Cabo Verde,2734,27.0,2010.0
2020-06-01,Cabo Verde,2734,27.0,2010.0
2020-06-02,Cabo Verde,2734,27.0,2010.0
2020-06-03,Cabo Verde,2734,27.0,2010.0
2020-06-04,Cabo Verde,2734,27.0,2010.0
2020-06-05,Cabo Verde,2734,27.0,2010.0
2020-06-06,Cabo Verde,2734,27.0,2010.0
2020-06-07,Cabo Verde,2734,27.0,2010.0
2020-06-08,Cabo Verde,2734,27.0,2010.0
2020-06-09,Cabo Verde,2734,27.0,2010.0
2020-06-10,Cabo Verde,2734,27.0,2010.0
2020-06-11,Cabo Verde,2734,27.0,2010.0
2020-06-12,Cabo Verde,2734,27.0,2010.0
2020-06-13,Cabo Verde,2734,27.0,2010.0
2020-06-14,Cabo Verde,2734,27.0,2010.0
2020-06-15,Cabo Verde,2734,27.0,2010.0
2020-06-16,Cabo Verde,2734,27.0,2010.0
2020-06-17,Cabo Verde,2734,27.0,2010.0
2020-06-18,Cabo Verde,2734,27.0,2010.0
2020-06-19,Cabo Verde,2734,27.0,2010.0
2020-06-20,Cabo Verde,2734,27.0,2010.0
2020-06-21,Cabo Verde,2734,27.0,2010.0
2020-06-22,Cabo Verde,2734,27.0,2010.0
2020-06-23,Cabo Verde,2734,27.0,2010.0
2020-06-24,Cabo Verde,2734,27.0,2010.0
2020-06-25,Cabo Verde,2734,27.0,2010.0
2020-06-26,Cabo Verde,2734,27.0,2010.0
2020-06-27,Cabo Verde,2734,27.0,2010.0
2020-06-28,Cabo Verde,2734,27.0,2010.0
2020-06-29,Cabo Verde,2734,27.0,2010.0
2020-06-30,Cabo Verde,2734,27.0,2010.0
2020-07-01,Cabo Verde,2734,27.0,2010.0
2020-07-02,Cabo Verde,2734,27.0,2010.0
2020-07-03,Cabo Verde,2734,27.0,2010.0
2020-07-04,Cabo Verde,2734,27.0,2010.0
2020-07-05,Cabo Verde,2734,27.0,2010.0
2020-07-06,Cabo Verde,2734,27.0,2010.0
2020-07-07,Cabo Verde,2734,27.0,2010.0
2020-07-08,Cabo Verde,2734,27.0,2010.0
2020-07-09,Cabo Verde,2734,27.0,2010.0
2020-07-10,Cabo Verde,2734,27.0,2010.0
2020-07-11,Cabo Verde,2734,27.0,2010.0
2020-07-12,Cabo Verde,2734,27.0,2010.0
2020-07-13,Cabo Verde,2734,27.0,2010.0
2020-07-14,Cabo Verde,2734,27.0,2010.0
2020-07-15,Cabo Verde,2734,27.0,2010.0
2020-07-16,Cabo Verde,2734,27.0,2010.0
2020-07-17,Cabo Verde,2734,27.0,2010.0
2020-07-18,Cabo Verde,2734,27.0,2010.0
2020-07-19,Cabo Verde,2734,27.0,2010.0
2020-07-20,Cabo Verde,2734,27.0,2010.0
2020-07-21,Cabo Verde,2734,27.0,2010.0
2020-07-22,Cabo Verde,2734,27.0,2010.0
2020-07-23,Cabo Verde,2734,27.0,2010.0
2020-07-24,Cabo Verde,2734,27.0,2010.0
2020-07-25,Cabo Verde,2734,27.0,2010.0
2020-07-26,Cabo Verde,2734,27.0,2010.0
2020-07-27,Cabo Verde,2734,27.0,2010.0
2020-01-22,Cambodia,243,0.0,210.0
2020-01-23,Cambodia,243,0.0,210.0
2020-01-24,Cambodia,243,0.0,210.0
2020-01-25,Cambodia,243,0.0,210.0
2020-01-26,Cambodia,243,0.0,210.0
2020-01-27,Cambodia,243,0.0,210.0
2020-01-28,Cambodia,243,0.0,210.0
2020-01-29,Cambodia,243,0.0,210.0
2020-01-30,Cambodia,243,0.0,210.0
2020-01-31,Cambodia,243,0.0,210.0
2020-02-01,Cambodia,243,0.0,210.0
2020-02-02,Cambodia,243,0.0,210.0
2020-02-03,Cambodia,243,0.0,210.0
2020-02-04,Cambodia,243,0.0,210.0
2020-02-05,Cambodia,243,0.0,210.0
2020-02-06,Cambodia,243,0.0,210.0
2020-02-07,Cambodia,243,0.0,210.0
2020-02-08,Cambodia,243,0.0,210.0
2020-02-09,Cambodia,243,0.0,210.0
2020-02-10,Cambodia,243,0.0,210.0
2020-02-11,Cambodia,243,0.0,210.0
2020-02-12,Cambodia,243,0.0,210.0
2020-02-13,Cambodia,243,0.0,210.0
2020-02-14,Cambodia,243,0.0,210.0
2020-02-15,Cambodia,243,0.0,210.0
2020-02-16,Cambodia,243,0.0,210.0
2020-02-17,Cambodia,243,0.0,210.0
2020-02-18,Cambodia,243,0.0,210.0
2020-02-19,Cambodia,243,0.0,210.0
2020-02-20,Cambodia,243,0.0,210.0
2020-02-21,Cambodia,243,0.0,210.0
2020-02-22,Cambodia,243,0.0,210.0
2020-02-23,Cambodia,243,0.0,210.0
2020-02-24,Cambodia,243,0.0,210.0
2020-02-25,Cambodia,243,0.0,210.0
2020-02-26,Cambodia,243,0.0,210.0
2020-02-27,Cambodia,243,0.0,210.0
2020-02-28,Cambodia,243,0.0,210.0
2020-02-29,Cambodia,243,0.0,210.0
2020-03-01,Cambodia,243,0.0,210.0
2020-03-02,Cambodia,243,0.0,210.0
2020-03-03,Cambodia,243,0.0,210.0
2020-03-04,Cambodia,243,0.0,210.0
2020-03-05,Cambodia,243,0.0,210.0
2020-03-06,Cambodia,243,0.0,210.0
2020-03-07,Cambodia,243,0.0,210.0
2020-03-08,Cambodia,243,0.0,210.0
2020-03-09,Cambodia,243,0.0,210.0
2020-03-10,Cambodia,243,0.0,210.0
2020-03-11,Cambodia,243,0.0,210.0
2020-03-12,Cambodia,243,0.0,210.0
2020-03-13,Cambodia,243,0.0,210.0
2020-03-14,Cambodia,243,0.0,210.0
2020-03-15,Cambodia,243,0.0,210.0
2020-03-16,Cambodia,243,0.0,210.0
2020-03-17,Cambodia,243,0.0,210.0
2020-03-18,Cambodia,243,0.0,210.0
2020-03-19,Cambodia,243,0.0,210.0
2020-03-20,Cambodia,243,0.0,210.0
2020-03-21,Cambodia,243,0.0,210.0
2020-03-22,Cambodia,243,0.0,210.0
2020-03-23,Cambodia,243,0.0,210.0
2020-03-24,Cambodia,243,0.0,210.0
2020-03-25,Cambodia,243,0.0,210.0
2020-03-26,Cambodia,243,0.0,210.0
2020-03-27,Cambodia,243,0.0,210.0
2020-03-28,Cambodia,243,0.0,210.0
2020-03-29,Cambodia,243,0.0,210.0
2020-03-30,Cambodia,243,0.0,210.0
2020-03-31,Cambodia,243,0.0,210.0
2020-04-01,Cambodia,243,0.0,210.0
2020-04-02,Cambodia,243,0.0,210.0
2020-04-03,Cambodia,243,0.0,210.0
2020-04-04,Cambodia,243,0.0,210.0
2020-04-05,Cambodia,243,0.0,210.0
2020-04-06,Cambodia,243,0.0,210.0
2020-04-07,Cambodia,243,0.0,210.0
2020-04-08,Cambodia,243,0.0,210.0
2020-04-09,Cambodia,243,0.0,210.0
2020-04-10,Cambodia,243,0.0,210.0
2020-04-11,Cambodia,243,0.0,210.0
2020-04-12,Cambodia,243,0.0,210.0
2020-04-13,Cambodia,243,0.0,210.0
